,Cer 36:1;O2,Cer 40:0;O2,Cer 40:1;O2,Cer 40:2;O2,Cer 41:2;O2,Cer 42:1;O2,Cer 42:2;O2,DG 35:0,Hex2Cer 40:0;O2,Hex2Cer 40:1;O2,HexCer 36:1;O2,HexCer 40:0;O2,HexCer 40:1;O2,HexCer 40:2;O2,HexCer 42:1;O2,HexCer 42:2;O2,LPA 18:1,LPC 16:0,LPC 18:0,LPC 18:1,LPC 20:1,LPC 20:4,LPC 22:6,LPC O-16:0,LPC O-18:0,LPE 18:0,LPE 18:1,LPE 20:0,LPE 22:1,LPE 22:4,LPE 22:6,LPG 20:1,LPS 16:0,PA 32:0,PA 32:1,PA 34:1,PA 36:1,PA 36:2,PA 36:4,PA 38:3,PA 38:4,PA 38:5,PA 40:4,PA 40:6,PC 30:0,PC 32:0,PC 32:1,PC 34:0,PC 34:1,PC 34:2,PC 35:0,PC 36:1,PC 36:2,PC 36:3,PC 38:1,PC 38:2,PC 38:4,PC 38:5,PC 38:6,PC 38:7,PC 40:1,PC 40:2,PC 40:4,PC 40:6,PC 40:7,PC 42:1,PC O-32:0,PC O-34:1,PC O-36:1,PE 36:0,PE 36:1,PE 38:4,PE 38:6,PE 38:7,PE 40:4,PE 40:6,PE 40:7,PE 42:6,PE 42:9,PE O-36:1,PG 34:1,PG 35:0,PG 36:1,PG 36:2,PG 37:1,PG 38:3,PG 38:4,PG 40:4,PG 40:5,PG 40:6,PS 32:1,PS 34:1,PS 36:0,PS 36:1,PS 36:2,PS 36:3,PS 36:4,PS 38:1,PS 38:5,PS 40:6,PS 42:6,PS 42:9,SM 36:1;O2,SM 41:2;O2,SM 42:1;O2,SM 42:2;O2
PC 36:1,-0.19536961501727637,0.7295761203678581,0.5967316895735232,0.6225179823816575,0.7434597516823537,0.5005391197975824,0.6354416589814881,-0.23834698961883782,0.651945516227081,0.681811146741987,0.6079711810348192,0.6531892120163088,0.6675680257759528,0.6829493455431982,0.6770003266767395,0.7101249962629258,0.14296745655608858,-0.1435692787425129,0.4928212552347481,0.8149082431178722,0.20879782343596384,-0.103896215687466,-0.22493092603193562,0.5172768930952361,0.7498844561259662,0.32547598985272425,0.7562891186868269,0.6014821148673992,0.5821686918943805,0.4298264536585137,-0.12966878950357416,0.7685565478797199,0.728332266492111,-0.0801300708381057,0.1865277758538066,-0.3766817972724766,-0.05609440515327739,0.06084400961168996,-0.07009791252734882,0.4490098507059272,0.6776013172990489,-0.5825442932469934,-0.1384666340822205,-0.22335682467965498,0.14957757491135779,-0.2457237936995257,-0.017500129815551966,-0.12600921264952675,0.18182519950333423,-0.08734053691151988,0.23470062330818692,1.0,0.8443928936900259,0.03747063675500645,0.8316692233004671,0.8604936258443795,0.021164027094104414,-0.37664623416399823,-0.021977767390072542,-0.13409911798872665,0.6261467233733696,0.7520140365000776,0.26503930936782477,0.10858020207424371,0.035815495619852596,0.5883828557314204,0.030531780208211273,0.6070066329573328,0.6893179490312813,-0.1674973464047046,0.5845444342010794,-0.0023352593998656134,-0.16856329230674963,-0.07096439031120773,0.18219457245488596,-0.002759559373696808,-0.18357411627356304,-0.15510302517149321,-0.15145062081687283,0.5783586550981261,0.004343864770361368,-0.15052982793648204,-0.13425510654208964,-0.04102148554421214,0.8779595986501152,-0.024345059148777697,-0.24386452557025085,0.02685685690104653,-0.06838750283451732,-0.02225587711216441,0.46396266818172555,0.11504984011907478,-0.018112211934225495,0.6512263052195331,0.022224554957152,-0.18580369958605802,0.38214852210698885,0.6588154047212907,-0.27884904709204544,-0.09904344692932235,0.7379236838233024,-0.268762348106715,-0.1085855562969193,-0.27538221453532213,0.5183106306432766,0.6705771158203488
PC 36:2,-0.05444828899636897,0.5504505981432465,0.46696471438816084,0.4877138510368439,0.562096027673214,0.3928825127807545,0.5032667717748087,-0.13191499170025214,0.4718421755167288,0.5017883966378505,0.4420406816664907,0.5109849927229015,0.5367655820995783,0.5306376539733817,0.5499867435617587,0.5643931394856931,0.21676076888744603,-0.095641418401898,0.5823855023399266,0.8108345257433087,0.2765311502399609,0.16382848060869995,-0.06723569172492401,0.5724667315051211,0.5531604623564292,0.29386235615624645,0.5889772452991953,0.4818518547666693,0.4711942429777134,0.42785925923113116,-0.019294893417858675,0.7009620185433617,0.5509894308366435,0.010305209560269583,0.22668514188803518,-0.1989900446101188,0.0004636116869498875,0.1721215400133082,0.08024232065790177,0.5477311942080297,0.7354638184039275,-0.3570287947548516,0.04728882344593917,-0.017619286559234185,0.3014928545361587,-0.11728762817362569,0.13766666757672774,-0.03393486276073181,0.26021197043503014,0.23219775643237858,0.24796990447563425,0.8443928936900259,1.0,0.36557350603547856,0.6376025366117929,0.7408150670659103,0.24828990240775795,-0.12862913475318136,0.17331073670222208,0.05515967636360502,0.5101629687559743,0.5869898319453964,0.34642233703198816,0.095680129955357,0.15067267175427132,0.48148444467075574,0.11776969041128892,0.49652584519214454,0.5613358617245399,0.002220366353419798,0.5655813060589908,0.19684231656181758,0.009121006396536603,0.07278972186326531,0.29881596396731247,0.10216107318824798,0.023761520781664863,-0.07535222352905148,-0.029427527100012757,0.4746610267892907,0.13253629362776514,-0.02641773038287169,-0.0445409147772494,0.2364272599218208,0.7259840788475669,0.25722021377770005,0.08601895807904693,0.2617674596029599,0.19133722898814134,0.17046088889711938,0.3756069408957625,0.188713667285395,0.0827526810090771,0.5696428597960128,0.052098422420106,-0.036238789576398193,0.5243652578341763,0.5150242074226501,-0.12014186261192446,0.05126555346977483,0.5590980528707812,-0.20056469998931953,-0.005465387134450859,-0.05140751199648448,0.5157332052446841,0.5971743090225938
PC 36:3,0.5155668626357247,-0.4305898186797236,-0.4461696811491452,-0.3490310527906558,-0.4052370973198074,-0.41011186153162466,-0.3363732911921427,0.49278980540651757,-0.495052850236157,-0.4668291941575448,-0.5057991680750029,-0.4564833049411412,-0.39982720767036317,-0.4032968891748362,-0.39777920452614385,-0.4098990967567994,0.09920909977576516,0.06697108151277908,0.47846725108792715,0.21720909527316742,0.5257167383412705,0.7301714229044732,0.5957871745453654,0.26906266529321377,-0.4158949065470501,0.16044632875713227,-0.36911182767301476,-0.43207784504532204,-0.42697477371799664,-0.03010324022157528,0.46405334706649276,0.11753075808277308,-0.42790362513688895,0.4197173598648227,0.2580012174827231,0.5328040869891292,0.4427812210939097,0.5171535028539388,0.39999622414354535,0.34389859439268017,0.1835217883474159,0.48802124906849775,0.7019224799336095,0.5823365175311561,0.4625733868012492,0.4343116778235392,0.47300474800934394,0.4371454146599135,0.37140766184390084,0.8277083328795329,0.24543396726910566,0.03747063675500645,0.36557350603547856,1.0,-0.31127281145369606,-0.22248940549445842,0.7960932198995627,0.6156893848408833,0.5316373517644001,0.5919186105441934,-0.27784727716401597,-0.4222163616716755,0.625699943536437,0.3903281625820991,0.5285053083565814,-0.26213857320351,0.4159814241203411,-0.3365710966155377,-0.3864567506797433,0.5925801214471152,0.06172473717446739,0.583946899362199,0.5207033331145078,0.569338949044643,0.41441454835941877,0.42710090512500065,0.569088853135233,0.5094812530846105,0.3908406803810719,-0.41275939224917335,0.42938405188696954,0.573695958612224,0.41863894086076237,0.7510611666554312,-0.15718258428533635,0.8779086592719446,0.7960697019821478,0.8150063559641486,0.7783359766838553,0.5363356646963804,-0.14585479565685872,0.3488005703470725,0.5176371449670257,-0.18230926363823147,0.3133689312873219,0.6287530128296399,0.6285838087910299,-0.44099722491714227,0.5475099015003146,0.5288570990703618,-0.37430605515931564,0.23664405165669994,0.5559915981689043,0.5896245033000932,-0.14698618975104646,-0.26789580392213735
PC 38:1,-0.4924187327756217,0.8720546154589768,0.7819251585504383,0.7574370814851784,0.869168569090731,0.6777854857279123,0.7656340623188487,-0.5077496819213262,0.8539614636959494,0.8595963155360665,0.8148338577166478,0.8467215529219231,0.8357443369629759,0.8346871335128204,0.8437807217009794,0.8595468841937035,0.0720396558828506,-0.12337388039736401,0.32741468171282845,0.6562217449341574,-0.11065815833229371,-0.3701914398132561,-0.4862836292156022,0.3290217146237442,0.9183414599393324,0.1665006166688705,0.9112023491387764,0.7969561625714089,0.7778933525742202,0.3131944862112974,-0.36356774786687773,0.6380521017454628,0.8942400578017627,-0.32770214137008763,0.005128661262759258,-0.6352957293538344,-0.2857352267678771,-0.25923871051264935,-0.3032119366701576,0.28665361052290134,0.5525367740115031,-0.7787036523105021,-0.49823262534124735,-0.5167014126677841,-0.057525982906737,-0.4825339612611001,-0.2693992358987312,-0.37909895151815926,-0.06098876446033951,-0.35299476618165015,0.17118147708416076,0.8316692233004671,0.6376025366117929,-0.31127281145369606,1.0,0.9169476845784443,-0.374304955257525,-0.6678901161028624,-0.2363640747755337,-0.3917219857709692,0.7283111129395946,0.8977941188359184,-0.054286531565657,-0.011376583896938231,-0.20568022945157075,0.6872505668967726,-0.2289316526958664,0.7330397279031389,0.8590358774861356,-0.5041600521569714,0.4659116169789148,-0.34774327408190175,-0.39325145373112624,-0.3998541280269319,-0.11815718706321733,-0.22249978473811374,-0.4847683239924678,-0.4006542760981156,-0.3594481545317978,0.77227504647749,-0.23450877725852268,-0.43606999986072886,-0.3229470448084858,-0.29947299945766986,0.8639206948776337,-0.3821212542608139,-0.5640796204326025,-0.3732876820966933,-0.4341693313825417,-0.2426557411789565,0.47750597231669556,-0.08884459003178934,-0.3432060624207396,0.7190194292677888,-0.20036791016112412,-0.49168223730873767,0.024680196525231606,0.8377432091256782,-0.5533591890616799,-0.39785510575947064,0.9203225823871167,-0.4542729255921764,-0.41407689704461864,-0.5433227566370031,0.6434351614366172,0.8063443905711133
PC 38:2,-0.49095313153844383,0.8778659573550205,0.8321426042690999,0.7627215313192599,0.8680940080883395,0.7214133506662256,0.7661893138305557,-0.5383702993574563,0.840154859470461,0.8565078162834268,0.838333747830671,0.8754809169950488,0.8515844498561791,0.8417975897256915,0.8595783214314602,0.8758119100114161,0.12047100066838101,-0.10983073448656644,0.4035385702904197,0.7293912660212573,-0.10025228652540559,-0.24070695630165082,-0.5031860853156733,0.3729115068892079,0.8918500704319359,0.17425616814291656,0.8869295258973844,0.8432510970755264,0.8298778623122895,0.4306980395580756,-0.402735812398346,0.721063527955444,0.8924551240481323,-0.31695650321530805,0.0736827515968045,-0.6400779638467375,-0.3584825300952659,-0.22932264719121945,-0.25260586504885507,0.33911911318554344,0.6585530315075657,-0.7347070231486674,-0.48290435591619857,-0.46099777598046343,-0.0013632519779597902,-0.4411236334469744,-0.21543236902657376,-0.37590508841107617,-0.0034840472926014584,-0.3039246627186727,0.11599375214480435,0.8604936258443795,0.7408150670659103,-0.22248940549445842,0.9169476845784443,1.0,-0.31727598079757546,-0.591869883497208,-0.26484147065252567,-0.4186324404142357,0.7292644866926452,0.9191874150772303,-0.03299973549106141,-0.1450899261552814,-0.2478173468656408,0.6848875985558021,-0.20097877182914672,0.7967647448615213,0.8862095583908681,-0.4662798180323108,0.5226707782072739,-0.26138011796561134,-0.4109471907638321,-0.331946259278955,-0.01431155890158332,-0.2760697055208433,-0.4278336696955069,-0.4498270041894586,-0.39271264157968533,0.8250883518919128,-0.22070927060106948,-0.47426439368963635,-0.37295549372796916,-0.25096427376895014,0.8869520200094548,-0.30266712569969295,-0.4691281521217983,-0.3130634780656394,-0.3744793764118303,-0.267047469858067,0.4803436873982172,-0.07129042146700969,-0.2756870520976228,0.7310063966928585,-0.17548574752704485,-0.519156621396079,0.0657612306848326,0.8719977869408982,-0.5698548366447869,-0.384516551393582,0.8722475516908078,-0.42318824329084326,-0.4036566797926682,-0.5122789198462411,0.6913941922139201,0.8498817446544075
PC 38:4,0.7114344600933072,-0.5053632240064507,-0.5110224737490208,-0.40182960565051956,-0.4707737588849452,-0.47580570743984946,-0.399738282251976,0.5806139951389043,-0.5577990579808536,-0.558592024170152,-0.6075225350232245,-0.5286187463730568,-0.4468992991166388,-0.44566821094673736,-0.4534011238928147,-0.46570780663566197,0.0668436276911602,-0.08554627835246215,0.29071398131369863,0.16692020244156622,0.7026217983717441,0.6001670435380422,0.6350614874150465,0.26163553824409147,-0.5117412393142993,0.3524629438986427,-0.42562836757642003,-0.49662338589566524,-0.4901386842849754,0.03337211589001292,0.5956233816714394,0.05570112812451094,-0.5037109492435535,0.660143635276991,0.40863017759473147,0.6647714914584923,0.5739657958111989,0.632400364924811,0.4535325230070465,0.2797050981634648,0.055425724300267064,0.5233889768699446,0.8279191837588395,0.6649236838715961,0.4996356703416908,0.5029246756344585,0.6043567824971817,0.5347559506744857,0.43291891825568185,0.7175340282948212,0.08576187544297958,0.021164027094104414,0.24828990240775795,0.7960932198995627,-0.374304955257525,-0.31727598079757546,1.0,0.6970296156301978,0.539768633939595,0.6698057194392887,-0.34435528816322636,-0.5136109857714076,0.7240177930667456,0.44567828383077607,0.5882671088751538,-0.3343613763480091,0.6438693209335993,-0.3964972742106889,-0.4705462969568152,0.7343604677028314,0.06599793269376991,0.7583851650371803,0.5782920396308702,0.715086898737747,0.5158445160877522,0.5140285461146242,0.6660551823976635,0.5969605267767814,0.46553358105868653,-0.4797944362072494,0.5952408363697632,0.7171700227184556,0.4736373533911852,0.6621295619110207,-0.18044643387232817,0.8406667590603119,0.8005158860936163,0.9531879113816677,0.8684125190594986,0.5456625079346686,-0.2146553056845307,0.5174529334843866,0.6048366491385361,-0.252754777694344,0.4313745841014335,0.763763088883721,0.6994093384465901,-0.5166494638862977,0.6827015175777036,0.6592519054434156,-0.45146251667105314,0.385098952620287,0.7331268461513588,0.684122608366318,-0.3342387805621247,-0.4240661431131316
PC 38:5,0.6316626590624038,-0.6931311265026384,-0.6114415310623222,-0.565931693827597,-0.6803930074564887,-0.5336581933387,-0.5699303835890408,0.66549335134744,-0.7198228399731362,-0.7341409456331663,-0.7161961472420005,-0.6846446752236313,-0.6467254851428605,-0.6591004147349121,-0.6476811783933609,-0.6690956369539367,0.401302201316843,0.1864146000130946,-0.011854292146543781,-0.23567567350933114,0.3668950747400375,0.5525566790198578,0.5837594859978723,0.23158286534641087,-0.6848398794835481,-0.00155085469747838,-0.641000143385569,-0.6029760342691197,-0.5875504545641704,-0.10742913690370903,0.5369991158227442,-0.28201978828183066,-0.6931695618041773,0.45559311160662636,0.28952468942224846,0.7172985730042747,0.4810234580924339,0.49535746155295135,0.6581722106575121,0.05455600873862307,-0.07686475806685926,0.893715002376359,0.7195012861153363,0.6805156404413399,0.3668450057896726,0.7262021504260937,0.6303707250116876,0.6817573070800379,0.5304481059779435,0.6219755814804898,-0.07999240802737857,-0.37664623416399823,-0.12862913475318136,0.6156893848408833,-0.6678901161028624,-0.591869883497208,0.6970296156301978,1.0,0.43558448643365005,0.5543345479861684,-0.5601600042398647,-0.7058949684358197,0.39050481520778346,0.25453528780007995,0.4406387125157996,-0.5300986791521745,0.37459851471052535,-0.4597537723726299,-0.6493744452318344,0.763200442123476,-0.03207108032696213,0.6625346519226208,0.5560699165750573,0.6499768192815761,0.3811347259903874,0.4060432257753784,0.7516851410572256,0.48905877750612786,0.5469452141896047,-0.5774418314459239,0.35724064785020637,0.6069345105227338,0.45279174017500434,0.5591531861433445,-0.5167242100856672,0.6350266666543197,0.8092069339848923,0.7064720426548822,0.7317747529249594,0.44043517029627693,-0.026664559640515444,0.28532345399916104,0.6849834167791996,-0.4584811463312956,0.4501541925775428,0.6788647852037321,0.41059935611030923,-0.6497839712118266,0.6622947932059468,0.6115592945735836,-0.6759110688058136,0.6513317242257682,0.612003802620669,0.7537549209253591,-0.4777912513709628,-0.5511394240220014
PC 38:6,0.5701714697939959,-0.39412228452688086,-0.4523960995469302,-0.340268109060412,-0.3519430785566888,-0.3959369582612305,-0.3017166013624237,0.6503385372406917,-0.43138480022684866,-0.45463382889365705,-0.4552351285547456,-0.4632499965804352,-0.38258443619357996,-0.3934855336724489,-0.3444094867932709,-0.35570191235328974,0.03727813579232406,0.11431482131235914,0.0012943864166180875,0.027461092180343226,0.3885480592002319,0.2968740237570968,0.7717471518339727,0.22989060858176893,-0.3416935839887048,0.005255210318542669,-0.37587415084344733,-0.4696827740284133,-0.4626872159934304,-0.2840640022283514,0.6292788776433508,-0.08364025740344591,-0.41070488613964495,0.30886061682240745,-0.11620325828073125,0.542215477726295,0.6187259112934868,0.4795881214174228,0.42709874468601466,0.16682422871034808,-0.06913206819827744,0.38388131955253807,0.6598315130255521,0.4747791195583916,0.2870521132629445,0.4544754787852117,0.21758327627858867,0.539327159914062,0.3361940906545751,0.5949559648532535,0.24798892215641785,-0.021977767390072542,0.17331073670222208,0.5316373517644001,-0.2363640747755337,-0.26484147065252567,0.539768633939595,0.43558448643365005,1.0,0.8770251975748432,-0.23143157581779766,-0.4117380753162766,0.21056193710410437,0.645528397407673,0.8269928999565671,-0.17993324087623505,0.16048357625109283,-0.45899774004648203,-0.47299659430178925,0.5502174371004939,0.01799451702686458,0.3090351621438423,0.7001205696292643,0.27395797531853444,0.1353737188218937,0.7679141299704475,0.46785320043923156,0.6928540139223135,0.6919374282229642,-0.4601613762657874,0.462432536841274,0.6994392119498926,0.5863000483758425,0.5428798486254341,-0.1570390950530449,0.46511258447695497,0.5998128527099893,0.5617644372557412,0.6426420373132278,0.9682403246398249,-0.14824744367686785,0.2119260062997797,0.4178227351963541,-0.2037131543009409,0.2925745835277571,0.7117057697456389,0.5960567922321015,-0.45542929554680317,0.7093912041854847,0.5689329548386083,-0.2954578702967892,0.19243386572865534,0.4223392483079026,0.5836118487051074,-0.2857701576431442,-0.39732572782956554
PC 38:7,0.7263633860531472,-0.5539552381869127,-0.6010886907247798,-0.4659580692186946,-0.4986307271153572,-0.539947383128464,-0.4369380547386436,0.7551822937780533,-0.5753286557326617,-0.6105038013039964,-0.6357551958602593,-0.6202955257478481,-0.5141531580990804,-0.5183625209424412,-0.49413461169347656,-0.5180208830303256,-0.031182381886974905,0.006779989977799141,-0.01203954219067619,-0.016897063514265235,0.5581752452513918,0.35299190292605237,0.835721066358559,0.16665751181896543,-0.5210071972503905,0.15582308164878744,-0.5146230048744399,-0.6123012374605975,-0.6061736347101311,-0.27913876763829915,0.6646113453056678,-0.1336625433568215,-0.5711098297249818,0.5116746577807714,0.010491059302665829,0.6662410887155764,0.6637500853969774,0.5973946904189066,0.4355615906870129,0.11926794221969057,-0.18138014696245136,0.4979298309894615,0.7888213686408313,0.5792809094323721,0.32361491951469024,0.48894662766795743,0.32624111005590156,0.5710055591802495,0.3295650035940326,0.6026695487973308,0.20488588894620371,-0.13409911798872665,0.05515967636360502,0.5919186105441934,-0.3917219857709692,-0.4186324404142357,0.6698057194392887,0.5543345479861684,0.8770251975748432,1.0,-0.3614654043592582,-0.5754125794641035,0.3324705554442034,0.5816754902259311,0.7830675775894808,-0.3153529511092734,0.37787075789055374,-0.5814845963241344,-0.6154341549012052,0.6641782595774958,-0.06458842215256415,0.4146880378372381,0.7103136105389187,0.4296522718170172,0.20453493696285702,0.7330509028483856,0.5263174568173395,0.787022233666313,0.6684594564493473,-0.6018914614747394,0.5748954414741029,0.8399329607326412,0.5941436559566964,0.5598590929302744,-0.2698940672655314,0.606932313572183,0.6640846612287623,0.6765500036381874,0.7489597817598778,0.869478906897612,-0.27188428378934537,0.32975806080633063,0.485702718491616,-0.3400052083733199,0.3471477789846507,0.8484767120512458,0.6249709872974061,-0.6162975036578312,0.8489437161283931,0.6563120383185286,-0.4618164792227455,0.3047768965607186,0.515794182875689,0.6749471871269096,-0.4477292154181668,-0.5536507496512107
PC 40:1,-0.4283129739284228,0.7411685594736817,0.6506874311932724,0.6472576623631878,0.745452559222926,0.5566526772235296,0.6526620873657524,-0.46649021942611124,0.7481570612947537,0.7429276395742723,0.6877790874226011,0.7292371150462651,0.7604572803709445,0.7605957863066166,0.7632445805886927,0.7663679184139953,0.027638620534939984,-0.20463348473390677,0.18892580714384857,0.500140214440767,-0.12095771401282009,-0.33255567108852857,-0.504142058802583,0.21021664121725184,0.6993632965997012,0.18250314378833132,0.7470366653195932,0.6713690802284902,0.6540055587038773,0.39669158505391194,-0.3690218021954381,0.46956030379578284,0.743796023840977,-0.24924261440641518,0.025416484764435896,-0.5527185110267506,-0.33364520661924846,-0.21114184578903344,-0.28470570340365736,0.24960288096411978,0.46083031032511945,-0.6463689138112928,-0.4492094687693055,-0.42902310531896315,0.015980488559298154,-0.47261685598360903,-0.2032050393010693,-0.40767023338875585,-0.12942169211547117,-0.29576615390777844,0.06270946772335592,0.6261467233733696,0.5101629687559743,-0.27784727716401597,0.7283111129395946,0.7292644866926452,-0.34435528816322636,-0.5601600042398647,-0.23143157581779766,-0.3614654043592582,1.0,0.7644140327009349,-0.13228414689715073,-0.22970108978526238,-0.259897272718528,0.7375933696054071,-0.15878519638179084,0.5992405784221017,0.7407632047473467,-0.44771351666881737,0.371818602493894,-0.2755677361174928,-0.37220474676441817,-0.34244402175718,-0.041714839031650144,-0.2623400908915968,-0.4226655737573602,-0.44318024749680424,-0.34168425351080156,0.6587806940078064,-0.14157049030796404,-0.4303230130590039,-0.39404173830685374,-0.24430600572395642,0.6765712935229259,-0.3194998395174948,-0.48042378333907104,-0.3495434679529123,-0.3604064050432543,-0.23363006619456383,0.34510722162341534,-0.07338210749868342,-0.3661369581481596,0.6811690107791715,-0.3074699905270437,-0.47606171200078173,-0.040715275720103174,0.7069574769121334,-0.490033928076508,-0.37011415774985534,0.7201219083629166,-0.3901476208221742,-0.4424835584474522,-0.4758578225545453,0.6359664928854405,0.680552072466095
PC 40:2,-0.5998261979071696,0.9542875995201834,0.8799595981955115,0.811001691084847,0.9318157007849195,0.7747052889630065,0.8114694882927286,-0.6374802125749763,0.9222362069185603,0.9435154925621381,0.9236498941591494,0.9519890926724189,0.8989369770473125,0.8949812544488791,0.9069240110697149,0.933642710198075,0.11352148081562614,-0.1428095355641582,0.21189203938792356,0.5860363610097207,-0.24364724574781144,-0.43351007083315896,-0.676294355410158,0.2717281763700372,0.9284556223270761,0.11442166945554977,0.9335076807370668,0.8969764496177381,0.8780321684106591,0.44540342131555494,-0.5182616930582805,0.5860941607586561,0.9662131992999836,-0.4186374387472056,0.017478426937585022,-0.7137319796825319,-0.46461364113391684,-0.35359500609202726,-0.3263924212372814,0.23492909698003253,0.5891517726254559,-0.796278295124101,-0.6260078457716609,-0.5698582902573492,-0.11701081907044282,-0.5394706098754626,-0.2998900960774391,-0.48925621762809207,-0.13332563531279593,-0.46646648846888644,0.02141154077863846,0.7520140365000776,0.5869898319453964,-0.4222163616716755,0.8977941188359184,0.9191874150772303,-0.5136109857714076,-0.7058949684358197,-0.4117380753162766,-0.5754125794641035,0.7644140327009349,1.0,-0.22453466450778423,-0.32908535089568564,-0.4186023328062542,0.7200958120466512,-0.3037971671570298,0.8146176649259922,0.9475674399331513,-0.5886868846217098,0.4731437519134276,-0.3681204616154163,-0.519874300596957,-0.4521753760624247,-0.10265000548242678,-0.3849863009472447,-0.5315364455723115,-0.6097391715176427,-0.4678394582094603,0.8707469229439486,-0.321479641620439,-0.6103455279431705,-0.4726641964483632,-0.4080223254965674,0.8263989061687049,-0.4922694972134108,-0.6381770320174689,-0.5125787202443665,-0.5412231000243853,-0.41592838236230456,0.48823558168270104,-0.17534242188078472,-0.42410104115257896,0.7394775054412391,-0.2930323332644416,-0.6670450462694818,-0.10952009726042115,0.9392218356980864,-0.6969499499372658,-0.491293783238133,0.9082329933665009,-0.4595922849069572,-0.5536023313531041,-0.6200713282423587,0.7088500553870393,0.8892233530430081
PC 40:4,0.40412209091791274,-0.22702515687444838,-0.2744913796475844,-0.16773254824971548,-0.19486400144315064,-0.26539236968524943,-0.17257296634094121,0.3244629866698166,-0.26942160224561057,-0.24854434665472247,-0.3419278702433063,-0.25859703954706253,-0.1955288261573264,-0.17643452077459285,-0.21419805551529814,-0.2072549396793764,0.027889664901456952,-0.12198637629049451,0.5252789814031372,0.3995889628940518,0.6616687515924969,0.48282575794399585,0.3721790661727787,0.29105914177063896,-0.1927568641183297,0.4645527757566936,-0.11146276118494192,-0.24437609322674364,-0.24814317328981103,0.1294178374626017,0.3732430150000627,0.32306163330673626,-0.2186884715636351,0.5400724268512325,0.4984450027787627,0.35234171151207416,0.3482241872461662,0.4591531177951643,0.18348837112498628,0.32111057367488505,0.17068029923527603,0.22784055147207186,0.5450273430031713,0.4071321829674977,0.37446633268014157,0.20235414407713262,0.4457101661633325,0.2439168114821332,0.2738745794001835,0.4579870962551839,0.16270639578758997,0.26503930936782477,0.34642233703198816,0.625699943536437,-0.054286531565657,-0.03299973549106141,0.7240177930667456,0.39050481520778346,0.21056193710410437,0.3324705554442034,-0.13228414689715073,-0.22453466450778423,1.0,0.4046304953350208,0.3701966822287968,-0.1517852468117868,0.6264040645478641,-0.13003637833998158,-0.1766038481064352,0.44372273480897817,0.10227674961878072,0.5163549366222333,0.24360478153776396,0.610235378473947,0.4188169718356864,0.202563456737038,0.35493315231881317,0.39272284398476565,0.11169492943419683,-0.23848903263286206,0.40372945061786736,0.408793019829302,0.20890232770241965,0.43798939486939664,0.08890938566508695,0.7115733925974258,0.4584225222837609,0.7165031438069132,0.5525672155076473,0.21931459644779278,-0.04064751275190679,0.5664774980507494,0.4232371336565099,-0.05418739499500916,0.35342382181158144,0.47649035738159423,0.5611418060879676,-0.2548575325038973,0.3382598103835159,0.3598104018903455,-0.19413496832058383,0.20450324494467817,0.614022484693153,0.3085890581427702,-0.1187769019294609,-0.14315438710036038
PC 40:6,0.4054922130924389,-0.32177663502217324,-0.34065012177528,-0.28400140175994765,-0.3010774229644204,-0.2966836905419148,-0.2672387042977736,0.5050841483737276,-0.38408875877563897,-0.3687522751255747,-0.36405328638234213,-0.36058989218307447,-0.34887943923728737,-0.34383250600178733,-0.32973918954208664,-0.32313353909664605,0.035544892015387984,0.12860392967663128,0.21619028528670342,0.060937164226294915,0.39273561858700484,0.22776849461576656,0.6798740435994355,0.195504338669123,-0.16232219491400535,0.02900626782658198,-0.2523780564159941,-0.35677222367321737,-0.348985930795477,-0.4341428746173414,0.5528432315420196,0.025544866810308344,-0.2925140900762523,0.2489826787382593,-0.018609681589490463,0.4034335751230143,0.5974481011936231,0.3696202823059034,0.31141252733114416,0.11441639650297071,-0.08149469216891055,0.25397562825969994,0.5194550772388578,0.29148642233448774,0.21019649771020615,0.3730294323338582,0.15420943270898335,0.48940281006704667,0.2910380274530198,0.4390168897317129,0.3427374006668959,0.10858020207424371,0.095680129955357,0.3903281625820991,-0.011376583896938231,-0.1450899261552814,0.44567828383077607,0.25453528780007995,0.645528397407673,0.5816754902259311,-0.22970108978526238,-0.32908535089568564,0.4046304953350208,1.0,0.7392874543702647,-0.19582601193933868,0.13311784267234253,-0.348238889112826,-0.37987754686976966,0.4380406470409167,-0.012946004927734794,0.19018738931203277,0.5465534625062595,0.2947147215805076,-0.0030923497585823244,0.5958545728460871,0.3395501781741509,0.7162743721436565,0.512257870852466,-0.3555297129461827,0.2919909214121383,0.5946706047669281,0.5919928747986436,0.4120012143311081,-0.06105399991032406,0.3504712267073331,0.3529995528104123,0.46684713472150197,0.3774205257004671,0.6385027912312478,-0.030701090132827784,0.19748738565550633,0.4093616652949836,-0.21283803980688276,0.4480184832929136,0.62001329251354,0.4536506435258967,-0.3494927299404027,0.5114637293235813,0.4340534083125376,-0.12440342239403038,0.19474154400508303,0.5343358437843877,0.4155240863001504,-0.25319623976694067,-0.31936321899210146
